file,attribute_label,single_instruction,single_answer,multi_instruction,multi_answer
dia192_utt4.wav,angry,你能從這段音檔中辨識說話者的情緒嗎？(a) 噁心 (b) 害怕 (c) 生氣 (d) 傷心,(c) 生氣,考慮說話者的情緒，下列哪一句最能代表同樣有此情緒的其他人的心情？(a) 這東西看起來真噁心又髒，我受不了！(b) 我覺得好空虛，好像什麼都不重要了。(c) 我忍不住一直微笑，一切都感覺很美好。(d) 這情況真的快把我惹毛了！,(d) 這情況真的快把我惹毛了！
dia75_utt4.wav,angry,從現有的音訊錄音中，你能分析並辨認說話者所表達的情緒是什麼嗎？(a) 恐懼 (b) 快樂 (c) 噁心 (d) 生氣,(d) 生氣,根據音訊中表達的情緒，哪一種臉部表情最有可能出現？(a) 臉部僵硬，嘴唇顫抖，呼吸加快 (b) 溫暖真誠的微笑，頭部微微側傾 (c) 嘴唇緊閉，雙眼瞪視 (d) 鼻子皺起，嘴唇上揚,(c) 嘴唇緊閉，雙眼瞪視
dia17_utt26.wav,angry,說話者在音訊中表達的是哪一種情緒？ (a) 開心 (b) 害怕 (c) 悲傷 (d) 生氣,(d) 生氣,在提供的選項中，哪一種情境最有可能對應到說話者在講話中表達的情緒？ (a) 與摯愛的人久別重逢擁抱。 (b) 同事間激烈的爭吵。 (c) 轉身離開變質的食物。 (d) 參加摯友的葬禮。,(b) 同事間激烈的爭吵。
dia69_utt1.wav,angry,你能從這段音檔辨別說話者的情緒嗎？(a) 快樂 (b) 厭惡 (c) 生氣 (d) 恐懼,(c) 生氣,根據音檔中表達的情緒，哪一種臉部表情最有可能出現？(a) 臉部肌肉放鬆並帶有開心的微笑 (b) 鼻子皺起，上唇抬高 (c) 嘴角下垂並帶有淚眼 (d) 咬緊牙齒，並且臉部側邊肌肉呈現緊張狀態。,(d) 咬緊牙齒，臉部側邊肌肉緊張。
dia184_utt4.wav,angry,你能從這段音檔中辨識說話者的情緒嗎？(a) 快樂 (b) 憤怒 (c) 噁心 (d) 恐懼,(b) 憤怒,根據音檔中表現出的情緒，下列哪一種臉部表情最有可能出現？(a) 瞇起雙眼並皺起鼻子 (b) 雙頰上揚的燦爛表情 (c) 銳利的目光及緊閉的嘴唇 (d) 頭微微往後縮且驚恐地張望，像是在尋找逃跑的出口。,(c) 銳利的目光及緊閉的嘴唇
dia17_utt9.wav,angry,根據給定音訊檔案中說話者的聲音線索，說話者表達出的情緒語調或感受為何？(a) 悲傷 (b) 害怕 (c) 厭惡 (d) 生氣,(d) 生氣,依據說話者在音訊中所傳達出的情緒，下列哪一種社交互動會是最合適的回應？(a) 道歉並承認你的錯誤，如果適合的話。 (b) 建議一起共度時光以讓對方開心。 (c) 給予安慰並提醒他們安全無虞。 (d) 對他們的好消息或成就表達真誠的興奮。,(a) 道歉並承認你的錯誤，如果適合的話。
dia140_utt0.wav,angry,音訊中說話者的情緒語調為何？(a)快樂 (b)悲傷 (c)生氣 (d)害怕,(c)生氣,根據說話者在音訊中表現的情緒，下列哪一種社交互動最適合作為回應？(a)給他們一些空間冷靜後再進一步互動。 (b)用愉快的回應與他們一起慶祝他們的喜悅。 (c)握住他們的手或給予身體上的安撫。 (d)安慰他們，並提供一個度過不舒服處境的方法。,(a)給他們一些空間冷靜後再進一步互動。
dia196_utt0.wav,angry,說話者在音頻中表達的是哪一種情緒？(a) 恐懼 (b) 厭惡 (c) 悲傷 (d) 生氣,(d) 生氣,以下哪一個面部表情最符合音頻中所傳達的情緒？(a) 眼睛向下看，嘴唇顫抖 (b) 表情僵硬，嘴唇顫抖且呼吸急促 (c) 溫暖且真誠的微笑，頭微微傾斜 (d) 銳利的凝視和緊閉的嘴唇,(d) 銳利的凝視和緊閉的嘴唇
dia175_utt17.wav,angry,根據提供的音訊片段，你能判斷錄音中說話者表達的是哪一種情緒狀態嗎？(a) 悲傷 (b) 生氣 (c) 害怕 (d) 快樂,(b) 生氣,根據這段談話所傳達的情緒，以下哪一種情境最符合說話者的情緒狀態？(a) 帶著焦慮準備一場重要考試。(b) 對房間裡的惡臭做出反應。(c) 父母責罵孩子的不當行為。(d) 在機場道別。,(c) 父母責罵孩子的不當行為。
dia140_utt11.wav,angry,根據給定音頻檔案中說話者的聲音線索，該說話者傳達出什麼樣的情感語氣或感覺？(a) 生氣 (b) 害怕 (c) 厭惡 (d) 快樂,(a) 生氣,根據音檔中辨識出的情緒，哪一種社交互動最適合作為回應？(a) 為他們的好消息或成就表達真誠的興奮。(b) 為他們的不適道歉並轉換話題，以避免讓他們更加不舒服。(c) 握住他們的手或給予一些身體上的安慰。(d) 道歉並承認你的錯誤，如果適用的話。,(d) 道歉並承認你的錯誤，如果適用的話。
dia72_utt13.wav,angry,你能從這個片段中辨識說話者的情緒嗎？(a)快樂 (b)厭惡 (c)生氣 (d)悲傷,(c)生氣,下列哪一句最準確地反映出與說話者有相同情緒的人可能會如何表達自己？(a)這太髒了！請盡快把它清理乾淨。 (b)別再找藉口了，這完全是你的錯！ (c)這是我最棒的一天，我覺得非常開心！ (d)很難想像事情會變得更好。,(b)別再找藉口了，這完全是你的錯！
dia166_utt1.wav,angry,從現有的音頻錄音中，你能分析並辨識說話者所表達的情緒嗎？(a)快樂 (b)悲傷 (c)憤怒 (d)厭惡,(c) 憤怒,下列哪一句最能反映音頻中辨識到的相同情緒？(a) 這種情況真的快把我氣死了！ (b) 我忍不住微笑，一切感覺都很美好。 (c) 很難想像事情還有機會變得更好。 (d) 我甚至看一眼這個都覺得難受。,(a) 這種情況真的快把我氣死了！
dia73_utt8.wav,angry,根據聲音檔中的語音線索，說話者傳達的是什麼情緒語氣或感覺？(a) 厭惡 (b) 悲傷 (c) 生氣 (d) 快樂,(c) 生氣,考慮說話者在音檔中表達的情緒，你認為最適合的社交互動回應是什麼？(a) 微笑並正面參與對話。 (b) 握住他們的手或給予一些肢體上的安慰。 (c) 專心傾聽，不要打斷，讓他們抒發。 (d) 有同理心地傾聽，讓他們表達感受。,(c) 專心傾聽，不要打斷，讓他們抒發。
dia96_utt9.wav,angry,說話者在音訊中的情緒語調是什麼？(a) 厭惡 (b) 生氣 (c) 害怕 (d) 悲傷,(b) 生氣,和這種情緒感受相同的人最有可能說哪一句話？(a) 今天是我最棒的一天，我感覺無比愉快！(b) 我甚至看都不想看這個，讓我覺得很不舒服。(c) 我覺得好空虛，彷彿一切都不重要了。(d) 別再找藉口了；這完全是你的錯！,(d) 別再找藉口了；這完全是你的錯！
dia175_utt20.wav,angry,在錄音中，說話者的感受是什麼？ (a) 悲傷 (b) 厭惡 (c) 開心 (d) 生氣,(d) 生氣,下列哪一種臉部表情最能符合錄音中聽到的情緒？ (a) 緊咬牙關，臉部側邊肌肉顯得緊繃。 (b) 臉部僵住，嘴唇顫抖且呼吸加快。 (c) 眼神下垂，嘴巴微張無力。 (d) 溫暖真誠的微笑，頭部微微側傾。,(a) 緊咬牙關，臉部側邊肌肉顯得緊繃。
dia169_utt10.wav,angry,說話者在音檔中表達的是哪一種情緒？(a) 快樂 (b) 恐懼 (c) 厭惡 (d) 生氣,(d) 生氣,根據音檔中辨識出的情緒，下列哪一種臉部表情最有可能符合說話者的情緒狀態？(a) 皺眉並抬高眉毛 (b) 眯起雙眼並皺起鼻子 (c) 眼睛往下看，嘴唇顫抖 (d) 眼睛睜大，眉毛上抬，嘴稍微張開。,(a) 皺眉並抬高眉毛
dia160_utt2.wav,angry,使用所提供的音訊片段作為輸入，你會如何解讀或分類說話者潛在的情緒？ (a)快樂 (b)憤怒 (c)悲傷 (d)厭惡,(b)憤怒,根據在音訊中辨識出的情緒，下列哪一種臉部表情最有可能符合說話者的情感狀態？ (a)頭部略微往後拉且有驚恐的目光，彷彿在尋找逃脫路線 (b)咬緊牙關，臉部側邊肌肉緊繃 (c)視線閃躲，嘴巴呈現鬼臉狀 (d)溫暖且真誠的微笑，頭部稍微傾斜,(b)咬緊牙關，臉部側邊肌肉緊繃
dia111_utt5.wav,angry,錄音中的說話者感覺如何？(a) 噁心 (b) 害怕 (c) 悲傷 (d) 生氣,(d) 生氣,下列哪一句話最符合錄音中表達出相同情緒狀態的其他人？(a) 我覺得自己很危險，不知道該怎麼辦。 (b) 這種情況真的讓我快要抓狂了！ (c) 我感到非常低落，什麼都無法讓我振作起來。 (d) 我太開心了，快要爆炸了！,(b) 這種情況真的讓我快要抓狂了！
dia244_utt15.wav,angry,根據語音檔中的聲音線索，說話者所傳達的情緒或感覺為何？(a) 憤怒 (b) 悲傷 (c) 厭惡 (d) 恐懼,(a) 憤怒,在下列臉部表情中，哪一個最準確地代表在語音中聽到的情緒？(a) 睜大眼睛、眉毛上揚，嘴唇微微張開 (b) 臉部肌肉放鬆，帶著愉快的微笑 (c) 嘴唇緊閉，目光銳利 (d) 嘴角下垂，眼眶含淚,(c) 嘴唇緊閉，目光銳利
dia64_utt4.wav,angry,請根據提供的音頻片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 害怕 (b) 悲傷 (c) 噁心 (d) 憤怒,(d) 憤怒,根據講話的情感語氣，下列哪一種情境最能反映說話者的情緒？(a) 皺著眉頭拒絕一頓沒味道的飯。 (b) 收到好消息後微笑的人。 (c) 憤怒地把東西扔出去。 (d) 分手後哭泣的人。,(c) 憤怒地把東西扔出去。
dia14_utt7.wav,happy,根據所提供的音頻片段，你能判斷錄音中說話者表達的情緒狀態嗎？ (a) 憤怒 (b) 厭惡 (c) 快樂 (d) 恐懼,(c) 快樂,根據說話者在音頻中表達的情緒，你認為哪一種社交互動最適合作為回應？ (a) 平靜表達理解並建議離開令人不快的環境。 (b) 鼓勵他們做深呼吸來放鬆。 (c) 微笑並正面積極地參與對話。 (d) 給予他們空間冷靜下來再繼續互動。,(c) 微笑並正面積極地參與對話。
dia53_utt12.wav,happy,說話者在音檔中表達的是哪一種情緒？ (a) 生氣 (b) 快樂 (c) 厭惡 (d) 傷心,(b) 快樂,在以下選項中，哪一個情境最有可能對應於說話者在語音中所表達的情緒？ (a) 贏得期待已久的獎項或獎品。 (b) 因為挫折而丟擲東西。 (c) 轉身離開變質的食物。 (d) 夜晚獨自走在黑暗的小巷裡。,(a) 贏得期待已久的獎項或獎品。
dia126_utt13.wav,happy,使用所提供的音訊片段作為輸入，你會如何詮釋或分類講話者潛在的情緒？(a) 害怕 (b) 悲傷 (c) 厭惡 (d) 快樂,(d) 快樂,根據講話者在音訊中所傳達的情緒，下列哪一種社交互動會是最合適的回應？(a) 以愉快的回應和他們一同慶祝他們的喜悅。 (b) 為他們的不適感道歉並轉換話題，以避免讓他們更不舒服。 (c) 仔細傾聽但不插話，讓他們抒發。 (d) 同理心地傾聽並讓他們表達自己的感受。,(a) 以愉快的回應和他們一同慶祝他們的喜悅。
dia45_utt4.wav,happy,根據給定音檔中說話者的聲音線索，說話者所傳達的是哪一種情緒語調或感覺？ (a) 厭惡 (b) 快樂 (c) 悲傷 (d) 生氣,(b) 快樂,考慮到說話者在音檔中所表達的情緒，以下哪種社交互動最適合作為回應？ (a) 表達祝賀或稱讚，與對方分享快樂 (b) 給予安慰的擁抱或安撫的話語 (c) 道歉並在適當時承認錯誤 (d) 避免繼續談論並尊重對方對該話題的厭惡,(a) 表達祝賀或稱讚，與對方分享快樂
dia121_utt5.wav,happy,使用提供的音訊片段作為輸入，你會如何解釋或分類說話者的潛在情緒？(a) 快樂 (b) 悲傷 (c) 噁心 (d) 生氣,(a) 快樂,考慮音訊中表達的情緒，下列哪一種臉部表情最符合它？(a) 嘴唇緊閉且眼神銳利 (b) 臉部肌肉放鬆並帶有愉快的微笑 (c) 目光垂下且下巴鬆弛 (d) 眼睛瞇起且鼻子皺起,(b) 臉部肌肉放鬆並帶有愉快的微笑
dia214_utt5.wav,happy,使用提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 開心 (b) 生氣 (c) 悲傷 (d) 害怕,(a) 開心,根據音訊中表達的情緒，哪一種臉部表情最有可能出現？(a) 緊皺眉頭，嘴唇顫抖 (b) 皺著眉，嘴巴微開，像是即將大叫 (c) 燦爛的笑容，眼睛閃亮 (d) 下巴內縮，嘴角一側抽動，似乎難以忍受,(c) 燦爛的笑容，眼睛閃亮
dia66_utt4.wav,happy,請根據提供的音訊剪輯，判斷錄音中說話者所表達的情緒狀態為何？ (a) 開心 (b) 難過 (c) 生氣 (d) 害怕,(a) 開心,下列哪一個臉部表情最符合音訊中所表達的情緒？ (a) 臉部肌肉放鬆並帶著愉快微笑 (b) 嘴角下垂、眼眶含淚 (c) 牙齒緊咬、臉頰兩側肌肉繃緊 (d) 眼睛瞇起、鼻子微皺,(a) 臉部肌肉放鬆並帶著愉快微笑
dia161_utt6.wav,happy,說話者在音檔中表達的是哪一種情緒？(a) 開心 (b) 厭惡 (c) 害怕 (d) 悲傷,(a) 開心,根據音檔中識別出的情緒，哪一種社交回應最合適？(a) 以愉快的回應一起慶祝他們的快樂。 (b) 為他們的不適道歉，並轉換話題以避免讓他們更不舒服。 (c) 給予安慰並提醒他們很安全。 (d) 道歉並在適當時承認自己的錯誤。,(a) 以愉快的回應一起慶祝他們的快樂。
dia56_utt8.wav,happy,錄音中，說話者的感受是什麼？(a) 生氣 (b) 噁心 (c) 害怕 (d) 開心,(d) 開心,哪一句最能準確反映與說話者有相同情緒的人可能會如何表達自己？(a) 這東西看起來真噁心又髒，我受不了！(b) 這太可怕了，我無法停止想到它。(c) 我實在太開心了，快要爆炸了！(d) 我不敢相信這事發生了，我好生氣！,(c) 我實在太開心了，快要爆炸了！
dia66_utt2.wav,happy,你能從這段音訊中辨識說話者的情緒嗎？(a) 開心 (b) 害怕 (c) 生氣 (d) 傷心,(a) 開心,根據這段演講的情緒語調，哪一個情境最能反映說話者的情緒？(a) 一個人在分手後哭泣。 (b) 在房間裡聞到難聞的氣味時的反應。 (c) 因為挫折而丟東西。 (d) 在對話中聽到笑話而大笑。,(d) 在對話中聽到笑話而大笑。
dia146_utt5.wav,happy,說話者在音檔中表達的是哪一種情緒？(a) 害怕 (b) 開心 (c) 生氣 (d) 悲傷,(b) 開心,下列哪一種情境最符合本次談話中所辨識出的說話者情緒？(a) 在空無一人的房子裡聽到突如其來的大聲響。 (b) 同事之間激烈爭執。 (c) 聞到房間裡的臭味。 (d) 和親朋好友一起慶祝生日。,(d) 和親朋好友一起慶祝生日。
dia154_utt7.wav,happy,根據所提供的音訊片段，你能判斷錄音中說話者所表達的情緒狀態嗎？(a) 害怕 (b) 悲傷 (c) 開心 (d) 生氣,(c) 開心,下列哪一句最能準確反映感受和說話者情緒相同的人會怎麼表達自己？(a) 我真的很害怕接下來會發生什麼事。 (b) 我忍不住一直微笑，一切都感覺太美好了。 (c) 我感到很空虛，好像什麼都不重要了。 (d) 這東西看起來真的很噁心很髒，我受不了！,(b) 我忍不住一直微笑，一切都感覺太美好了。
dia25_utt6.wav,happy,說話者在音頻中表達的是哪一種情緒？(a) 快樂 (b) 憤怒 (c) 厭惡 (d) 悲傷,(a) 快樂,考慮到說話者的情緒，下列哪一句最能代表其他經歷相同情緒的人的感受？(a) 我喘不過氣來，我現在真的很害怕。 (b) 我忍不住一直微笑，一切感覺都很美好。 (c) 我就是無法停止回想那些糟糕的回憶。 (d) 這太噁心了，我簡直不敢相信。,(b) 我忍不住一直微笑，一切感覺都很美好。
dia76_utt18.wav,happy,音訊中說話者的情緒語調為何？ (a) 傷心 (b) 快樂 (c) 厭惡 (d) 恐懼,(b) 快樂,在下列臉部表情中，你認為哪一個最能準確代表音訊中聽到的情感？ (a) 眼睛微笑起皺，張口大笑 (b) 嘴角下垂且眼中含淚 (c) 頭微微往後縮，驚恐地瞪大雙眼，似乎正在尋找逃脫的方法 (d) 鼻子皺起，上唇上揚,(a) 眼睛微笑起皺，張口大笑
dia97_utt11.wav,happy,說話者在音訊中表達的是哪一種情緒？(a) 生氣 (b) 開心 (c) 噁心 (d) 悲傷,(b) 開心,根據說話中的情感語氣，下列哪一種情境最能反映說話者的情緒？(a) 在對話中聽到一個好笑的笑話而大笑。 (b) 在房間裡聞到難聞的氣味而作出反應。 (c) 父母因小孩不乖而責罵他們。 (d) 參加摯友的葬禮。,(a) 在對話中聽到一個好笑的笑話而大笑。
dia233_utt6.wav,happy,根據提供的音訊片段作為輸入，你會如何解讀或分類說話者的潛在情緒？(a) 憤怒 (b) 害怕 (c) 悲傷 (d) 快樂,(d) 快樂,根據音訊中識別出的情緒，哪一種社交互動作為回應最為合適？(a) 微笑並正面參與對話。 (b) 握住對方的手或給予一些身體上的安慰。 (c) 避免進一步討論並尊重他們對此話題的排斥。 (d) 平靜地承認他們的挫折感並提出解決方案。,(a) 微笑並正面參與對話。
dia107_utt2.wav,happy,根據說話者的聲音線索，請問在提供的音訊檔案中，說話者所傳達的情緒語氣或感覺是什麼？(a) 恐懼 (b) 悲傷 (c) 厭惡 (d) 快樂,(d) 快樂,在下列臉部表情中，哪一種你認為最能對應音訊檔案中所傳達的情緒？(a) 目光移開，嘴巴扭曲 (b) 咬緊牙關，臉側肌肉繃緊 (c) 眉頭深鎖，嘴唇顫抖 (d) 燦爛的微笑，雙眼閃爍,(d) 燦爛的微笑，雙眼閃爍
